Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
18653285,الدرويش والموت,Meša Selimović,"Selimović, Meša","ميشا سليموفيتش, حسين عبداللطيف, أحمد سمايلوفيتش","=""""","=""""",0,4.54,الهيئة المصرية العامة للكتاب,Paperback,481,,1966,,2019/08/19,to-read,to-read (#207),to-read,,,,0,,,0,,,,,
774846,The Great God Pan,Arthur Machen,"Machen, Arthur",,"=""1871592119""","=""9781871592115""",0,3.71,Creation Books,Paperback,82,1995,1890,,2019/08/19,to-read,to-read (#206),to-read,,,,0,,,0,,,,,
13422597,علم الأخلاق,Baruch Spinoza,"Spinoza, Baruch",جلال الدين سعيد,"=""""","=""9789953015569""",0,4.08,مركز دراسات الوحدة العربية,Paperback,374,,1677,,2019/08/19,to-read,to-read (#205),to-read,,,,0,,,0,,,,,
28597,Prometheus Rising,Robert Anton Wilson,"Wilson, Robert Anton",Israel Regardie,"=""1561840564""","=""9781561840564""",0,4.25,New Falcon Publications,Paperback,284,2010,1983,,2019/08/19,to-read,to-read (#204),to-read,,,,0,,,0,,,,,
13557613,الغنوصية في الإسلام,Heinz Halm,"Halm, Heinz","رائد الباش, سالمة صالح","=""""","=""""",0,3.03,الجمل,Paperback,320,2010,1982,,2019/08/19,to-read,to-read (#203),to-read,,,,0,,,0,,,,,
32775356,أعمال فرانسوا رابليه والثقافة الشعبية في العصر الوسيط وإبان عصر النهضة,Mikhail Bakhtin,"Bakhtin, Mikhail","ميخائيل باختين, شكير نصر الدين","=""""","=""9789933350352""",0,4.28,منشورات الجمل,Paperback,607,2014,1965,,2019/08/19,to-read,to-read (#202),to-read,,,,0,,,0,,,,,
12383443,Umbrella,Will Self,"Self, Will",,"=""1408820145""","=""9781408820148""",0,3.15,Bloomsbury Publishing PLC,Hardcover,397,2012,2012,,2019/08/19,to-read,to-read (#201),to-read,,,,0,,,0,,,,,
11277288,الحضارات الأولى : الأصول والأساطير,Glyn Daniel,"Daniel, Glyn",سعيد الغانمي,"=""""","=""""",0,3.48,دار الصدى - دبى,Paperback,253,2009,,,2019/08/19,to-read,to-read (#200),to-read,,,,0,,,0,,,,,
15778043,ينابيع اللغة الأولى: مقدمة إلى الأدب العربي منذ أقدم عصوره حتى حقبة الحيرة التأسيسية,سعيد الغانمي,"الغانمي, سعيد",,"=""""","=""9789948012337""",0,3.33,المجمع الثقافي - أبو ظبي,Hardcover,410,2009,2009,,2019/08/19,to-read,to-read (#199),to-read,,,,0,,,0,,,,,
13542037,كنوز وبار,سعيد الغانمي,"الغانمي, سعيد",,"=""""","=""""",0,3.05,منشورات الجمل,,112,2011,2011,,2019/08/19,to-read,to-read (#198),to-read,,,,0,,,0,,,,,
22082569,ولم يقل كلمة,Heinrich Böll,"Böll, Heinrich",,"=""""","=""""",0,3.83,المدى,,214,,1953,,2019/08/19,to-read,to-read (#197),to-read,,,,0,,,0,,,,,
8109990,تأملات في عصر الرينسانس,حسين فوزي,"فوزي, حسين",,"=""9770207934""","=""""",0,3.60,دار المعارف,,192,1984,1984,,2019/08/19,to-read,to-read (#196),to-read,,,,0,,,0,,,,,
16255272,The End of the Fucking World,Charles Forsman,"Forsman, Charles",,"=""1606996673""","=""9781606996676""",0,3.35,Fantagraphics,Paperback,136,2013,2013,,2019/08/19,to-read,to-read (#195),to-read,,,,0,,,0,,,,,
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""0375706674""","=""9780375706677""",0,4.11,Vintage,Paperback,309,2006,2005,,2019/08/19,to-read,to-read (#194),to-read,,,,0,,,0,,,,,
28700,Falling Man,Don DeLillo,"DeLillo, Don",,"=""1416546022""","=""9781416546023""",0,3.28,Scribner,Hardcover,246,2007,2007,,2019/08/19,to-read,to-read (#193),to-read,,,,0,,,0,,,,,
400,Libra,Don DeLillo,"DeLillo, Don",,"=""0140156046""","=""9780140156041""",0,4.00,Penguin,Paperback,480,1991,1988,,2019/08/19,to-read,to-read (#192),to-read,,,,0,,,0,,,,,
28703,Cosmopolis,Don DeLillo,"DeLillo, Don",,"=""0330412744""","=""9780330412742""",0,3.24,Picador,Paperback,209,2003,2003,,2019/08/19,to-read,to-read (#191),to-read,,,,0,,,0,,,,,
10135895,الله في رحلة نجيب محفوظ الرمزية,جورج طرابيشي,"طرابيشي, جورج",,"=""""","=""""",0,4.08,دار الطليعة للطباعة والنشر,Paperback,112,1988,1973,,2019/08/19,to-read,to-read (#190),to-read,,,,0,,,0,,,,,
12683761,نازي في القاهرة,محمد ثروت,"ثروت, محمد",,"=""""","=""""",0,2.00,مدبولي,Paperback,172,,,,2019/08/19,to-read,to-read (#189),to-read,,,,0,,,0,,,,,
8485775,My Secret Life,Henry Spencer Ashbee,"Ashbee, Henry Spencer",,"=""0099303590""","=""9780099303596""",0,3.46,Arrow Books (part of Random House UK),Trade Paperback,737,1994,1888,,2019/08/19,to-read,to-read (#188),to-read,,,,0,,,0,,,,,
15727917,فلسفة المتكلمين - المجلد الأول,Harry Austryn Wolfson,"Wolfson, Harry Austryn","مصطفى لبيب عبد الغني, هاري أ. ولفسون","=""""","=""""",0,3.67,المركز القومى للترجمة,Hardcover,483,2005,1976,,2019/08/19,to-read,to-read (#187),to-read,,,,0,,,0,,,,,
28544130,دون حدث,يحيى,"يحيى, يحيى",,"=""""","=""9789776376755""",0,3.75,كيان للنشر والتوزيع,Paperback,114,2016,2016,,2019/08/19,to-read,to-read (#186),to-read,,,,0,,,0,,,,,
28510156,دور هيئة الأمم المتحدة في النزاعات الدولية (العراق أنموذجًا),حميد الخطيب,"الخطيب, حميد",,"=""""","=""9789777483521""",0,0.0,دار التنوير,,,2016,,,2019/08/19,to-read,to-read (#185),to-read,,,,0,,,0,,,,,
28510102,الحب والإيمان عند سورن كيركگورد,عبد الجبار الرفاعي,"الرفاعي, عبد الجبار",,"=""""","=""9789776483538""",0,3.74,دار التنوير,Paperback,240,2016,2016,,2019/08/19,to-read,to-read (#184),to-read,,,,0,,,0,,,,,
28269652,مسار الأزرق الحزين,علاء خالد,"خالد, علاء",,"=""9776467318""","=""9789776467316""",0,3.61,الكرمة,Paperback,184,2015,2015,,2019/08/19,to-read,to-read (#183),to-read,,,,0,,,0,,,,,
25764026,الكتاب الأحمر,C.G. Jung,"Jung, C.G.","كارل غوستاف يونغ, متيم الضايع, رنا بشور","=""""","=""9789933523367""",0,4.52,دار الحوار,Paperback,673,2015,2009,,2019/08/19,to-read,to-read (#182),to-read,,,,0,,,0,,,,,
24458400,الإنسان ورموزه,C.G. Jung,"Jung, C.G.",كارل غوستاف يونغ,"=""""","=""9789933429225""",0,4.17,التكوين,,460,2012,1964,,2019/08/19,to-read,to-read (#181),to-read,,,,0,,,0,,,,,
371258,War and Peace,Leo Tolstoy,"Tolstoy, Leo","John Bayley, Ann Dunnigan","=""0451523261""","=""9780451523266""",0,4.13,Signet Classics,Mass Market Paperback,1456,1980,1869,,2019/08/19,to-read,to-read (#180),to-read,,,,0,,,0,,,,,
152121,Blue of Noon,Georges Bataille,"Bataille, Georges","Harry Mathews, Ken Hollings","=""0714530735""","=""9780714530734""",0,3.73,Marion Boyars Publishers Ltd,Paperback,162,2002,1935,,2019/08/19,to-read,to-read (#179),to-read,,,,0,,,0,,,,,
135444,Literature and Evil,Georges Bataille,"Bataille, Georges",Alastair Hamilton,"=""0714503460""","=""9780714503462""",0,4.01,Marion Boyars Publishers Ltd,Paperback,208,2001,1957,,2019/08/19,to-read,to-read (#178),to-read,,,,0,,,0,,,,,
9545449,الجماعات المتخيلة: تأملات في أصل القومية وانتشارها,Benedict Anderson,"Anderson, Benedict","ثائر ديب, عزمي بشارة","=""""","=""""",0,4.11, قدمس للنشر والتوزيع - سوريا,Paperback,269,2009,1983,,2019/08/19,to-read,to-read (#177),to-read,,,,0,,,0,,,,,
10505,History of Beauty,Umberto Eco,"Eco, Umberto","Girolamo De Michele, Alastair McEwen, Agnolo di Cosimo Bronzino","=""0847826465""","=""9780847826469""",0,3.82,Rizzoli,Paperback,432,2004,2004,,2019/08/19,to-read,to-read (#176),to-read,,,,0,,,0,,,,,
18868809,شارع اللصوص,Mathias Énard,"Énard, Mathias","ماري طوق, ماتياس إينار","=""""","=""""",0,3.95,منشورات الجمل ,Paperback,333,2013,2012,,2019/08/19,to-read,to-read (#175),to-read,,,,0,,,0,,,,,
3166603,A People's History of the World: From the Stone Age to the New Millennium,Chris Harman,"Harman, Chris",,"=""1844672387""","=""9781844672387""",0,4.03,Verso,Paperback,729,2008,1999,,2019/08/19,to-read,to-read (#174),to-read,,,,0,,,0,,,,,
8506576,هوس العبقرية: الحياة السرية لماري كوري,Barbara Goldsmith,"Goldsmith, Barbara","باربارا جولدسميث, أحمد عبدالله السماحي, فتح الله الشيخ","=""""","=""9789776231412""",0,4.04,دار العين للنشر ,Paperback,239,2009,2005,,2019/08/19,to-read,to-read (#173),to-read,,,,0,,,0,,,,,
216363,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0679740678""","=""9780679740674""",0,3.62,Vintage,Paperback,259,1992,1962,,2019/08/19,to-read,to-read (#172),to-read,,,,0,,,0,,,,,
2723,The Years of Rice and Salt,Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0553580078""","=""9780553580075""",0,3.74,Bantam Books,Mass Market Paperback,763,2003,2002,,2019/08/19,to-read,to-read (#171),to-read,,,,0,,,0,,,,,
74812,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,Daniel Tammet,"Tammet, Daniel",,"=""1416535071""","=""9781416535072""",0,3.81,Free Press,Hardcover,226,2007,2006,,2019/08/19,to-read,to-read (#170),to-read,,,,0,,,0,,,,,
27840965,مزبلة الوعى الجمعي,أدهم الصفتي,"الصفتي, أدهم",,"=""""","=""9789776510173""",0,3.56,دار ابن رشد,Hardcover,80,2015,2015,,2019/08/19,to-read,to-read (#169),to-read,,,,0,,,0,,,,,
1535134,The Snail on the Slope,Arkady Strugatsky,"Strugatsky, Arkady",Boris Strugatsky,"=""0553131974""","=""9780553131970""",0,3.94,Bantam Books,Paperback,243,1983,1966,,2019/08/19,to-read,to-read (#168),to-read,,,,0,,,0,,,,,
759517,Hard to Be a God,Arkady Strugatsky,"Strugatsky, Arkady",Boris Strugatsky,"=""0816491216""","=""9780816491216""",0,4.17,Seabury Press,Hardcover,219,1973,1964,,2019/08/19,to-read,to-read (#167),to-read,,,,0,,,0,,,,,
79816,A Brief History of the Paradox: Philosophy and the Labyrinths of the Mind,Roy Sorensen,"Sorensen, Roy",,"=""0195179862""","=""9780195179866""",0,3.69,"Oxford University Press, USA",Paperback,416,2005,2003,,2019/08/19,to-read,to-read (#166),to-read,,,,0,,,0,,,,,
25483668,كتاب التاو,Lao Tzu,"Tzu, Lao",هادي العلوي,"=""""","=""""",0,4.27,دار الكنوز اﻷدبية,,272,1995,-600,,2019/08/19,to-read,to-read (#165),to-read,,,,0,,,0,,,,,
27267189,سمكري خيّاط جندي جاسوس,John le Carré,"Carré, John le","يزن الحاج, جون لو كاريه","=""""","=""9789776483453""",0,4.03,منشورات الرمل - توزيع التنوير,Paperback,416,2015,1974,,2019/08/19,to-read,to-read (#164),to-read,,,,0,,,0,,,,,
27265722,المحيط في نهاية الدرب,Neil Gaiman,"Gaiman, Neil",هشام فهمي,"=""""","=""9789776483439""",0,4.00,دار التنوير,Paperback,272,2015,2013,,2019/08/19,to-read,to-read (#163),to-read,,,,0,,,0,,,,,
24863899,صور الأفراح,هالة القوصي,"القوصي, هالة",,"=""""","=""""",0,4.50,بعد البحر,Paperback,98,2015,,,2019/08/19,to-read,to-read (#162),to-read,,,,0,,,0,,,,,
8530934,"A History of the Egyptian Intelligence Service: A History of the Mukhabarat, 1910-2009",Owen L. Sirrs,"Sirrs, Owen L.",,"=""0415569206""","=""9780415569200""",0,4.05,Routledge,Hardcover,284,2010,2010,,2019/08/19,to-read,to-read (#161),to-read,,,,0,,,0,,,,,
841973,The Gods of Mars (Barsoom #2),Edgar Rice Burroughs,"Burroughs, Edgar Rice",Michael   Whelan,"=""0345324390""","=""9780345324399""",0,3.88,Random House Ballantine Del Rey,Paperback,190,1963,1913,,2019/08/19,to-read,to-read (#160),to-read,,,,0,,,0,,,,,
76171,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Clarence Brown,"=""0140185852""","=""9780140185850""",0,3.90,Penguin Classics,Paperback,226,1993,1924,,2019/08/19,to-read,to-read (#159),to-read,,,,0,,,0,,,,,
25123876,أحلام آينشتاين,Alan Lightman,"Lightman, Alan",أسامة إسبر,"=""""","=""""",0,4.07,دار طوى,Paperback,127,2015,1992,,2019/08/19,to-read,to-read (#158),to-read,,,,0,,,0,,,,,
1601306,The Cage,Martin Vaughn-James,"Vaughn-James, Martin",,"=""""","=""""",0,3.42,Coach House Press,Paperback,192,1975,1975,,2019/08/19,to-read,to-read (#157),to-read,,,,0,,,0,,,,,
80865,Everything That Rises: A Book of Convergences,Lawrence Weschler,"Weschler, Lawrence",,"=""193241634X""","=""9781932416343""",0,4.10,McSweeney's,Hardcover,200,2006,2006,,2019/08/19,to-read,to-read (#156),to-read,,,,0,,,0,,,,,
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",0,4.22,Del Rey Books,Mass Market Paperback,216,2005,1979,,2019/08/19,to-read,to-read (#155),to-read,,,,0,,,0,,,,,
6652346,سأكون بين اللوز,حسين البرغوثي,"البرغوثي, حسين",,"=""9953366209""","=""""",0,3.95,المؤسسة العربية للدراسات والنشر,,139,2004,2004,,2019/08/19,to-read,to-read (#154),to-read,,,,0,,,0,,,,,
18431,The Rule of Four,Ian Caldwell,"Caldwell, Ian",Dustin Thomason,"=""0440241359""","=""9780440241355""",0,3.32,Dell Publishing Company,Mass Market Paperback,450,2005,2004,,2019/08/19,to-read,to-read (#153),to-read,,,,0,,,0,,,,,
7194,The Club Dumas,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",Sonia Soto,"=""""","=""9780156032834""",0,3.81,Mariner Books,Paperback,362,2006,1993,,2019/08/19,to-read,to-read (#152),to-read,,,,0,,,0,,,,,
10442089,العنف الرمزي (بحث في أصول علم الإجتماع التربوي),Pierre Bourdieu,"Bourdieu, Pierre","بيير بورديو, نظير جاهل","=""""","=""""",0,4.06,المركز الثقافي العربي,Paperback,96,1994,,,2019/08/19,to-read,to-read (#151),to-read,,,,0,,,0,,,,,
11917596,بؤس العالم-الجزء الأول,Pierre Bourdieu,"Bourdieu, Pierre","بيير بورديو, رندة بعث, فيصل دراج","=""""","=""9789933434298""",0,4.09,دار كنعان للدراسات والنشر,Paperback,410,2010,1993,,2019/08/19,to-read,to-read (#150),to-read,,,,0,,,0,,,,,
168642,In Cold Blood,Truman Capote,"Capote, Truman",,"=""0679745580""","=""9780679745587""",0,4.07,Vintage,Paperback,343,1994,1965,,2019/08/19,to-read,to-read (#149),to-read,,,,0,,,0,,,,,
6327634,الكون الأحدب: قصة النظرية النسبية,عبد الرحيم بدر,"بدر, عبد الرحيم",,"=""""","=""""",0,4.27,مؤسسة مصري للتوزيع,Paperback,350,1986,1962,,2019/08/19,to-read,to-read (#148),to-read,,,,0,,,0,,,,,
20893314,A Brief History of Seven Killings,Marlon James,"James, Marlon",,"=""159448600X""","=""9781594486005""",0,3.89,Riverhead Books,Hardcover,688,2014,2014,,2019/08/19,to-read,to-read (#147),to-read,,,,0,,,0,,,,,
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",0,4.19,Crown Publishing Group (NY),Paperback,544,2004,2003,,2019/08/19,to-read,to-read (#146),to-read,,,,0,,,0,,,,,
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",0,3.69,Penguin Books ,Paperback,182,1999,1954,,2019/08/19,to-read,to-read (#145),to-read,,,,0,,,0,,,,,
22124979,الثورة المغدورة: قصة كومونة باريس فى شرائط مصورة,برنار فيسك,"فيسك, برنار",راوية صادق,"=""""","=""""",0,3.25,دار الثقافة الجديدة,,83,2013,2013,,2019/08/19,to-read,to-read (#144),to-read,,,,0,,,0,,,,,
25098447,أجمل قصة في تاريخ الفلسفة,Luc Ferry,"Ferry, Luc","محمود بن جماعة, Claude Capelier","=""""","=""""",0,3.72,دار التنوير,Paperback,350,2015,2014,,2019/08/19,to-read,to-read (#143),to-read,,,,0,,,0,,,,,
25098409,نقد العقل المحض,Immanuel Kant,"Kant, Immanuel",موسى وهبة,"=""""","=""9789776483200""",0,3.96,دار التنوير,Paperback,412,2015,1781,,2019/08/19,to-read,to-read (#142),to-read,,,,0,,,0,,,,,
24885136,خطايا الآلهة,أدهم العبودي,"العبودي, أدهم",,"=""""","=""9789775221315""",0,3.33,دار الربيع العربي,Paperback,278,2015,2015,,2019/08/19,to-read,to-read (#141),to-read,,,,0,,,0,,,,,
11512161,قمر على سمرقند,محمد المنسي قنديل,"قنديل, محمد المنسي",Mohamed Mansi Qandil,"=""977092959X""","=""9789770929599""",0,3.89,دار الشروق,Paperback,458,2011,2004,,2019/08/19,to-read,to-read (#140),to-read,,,,0,,,0,,,,,
9964881,تاريخ السينما الروائية ج1,David A. Cook,"Cook, David A.",أحمد يوسف,"=""""","=""""",0,4.02,الهيئة المصرية العامة للكتاب,Paperback,452,1999,,,2019/08/19,to-read,to-read (#139),to-read,,,,0,,,0,,,,,
8869907,آخر أسرار الهيكل,Paul Sussman,"Sussman, Paul",بول سوسمان,"=""995387025X""","=""9789953870250""",0,3.87,الدار العربية للعلوم ناشرون,Paperback,416,2010,2005,,2019/08/19,to-read,to-read (#138),to-read,,,,0,,,0,,,,,
9135305,رسائل إلى ميلينا,Franz Kafka,"Kafka, Franz","فرانز كافكا, الدسوقي فهمي","=""""","=""""",0,3.80,الهيئة العامة لقصور الثقافة,Paperback,337,1997,1952,,2019/08/19,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
6721437,يوم غائم في البر الغربي,محمد المنسي قنديل,"قنديل, محمد المنسي",,"=""9770920495""","=""""",0,3.81,دار الشروق,Paperback,572,2010,2006,,2019/08/19,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
6911396,الذكريات الصغيرة,José Saramago,"Saramago, José","خوسيه ساراماغو, Ahmad Abdulatif","=""""","=""""",0,3.58,الهيئة المصرية العامة للكتاب,Paperback,188,2008,2006,,2019/08/19,to-read,to-read (#135),to-read,,,,0,,,0,,,,,
6684323,كنز اللغة العربية,حنا غالب,"غالب, حنا",,"=""""","=""""",0,3.64,,,,,,,2019/08/19,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
6469588,يوميات القراءة,Alberto Manguel,"Manguel, Alberto","ألبرتو مانغويل, عبدالله المفرحي","=""""","=""""",0,3.49,دار المدى,Paperback,229,2008,2004,,2019/08/19,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
6615620,لو أنني كنت مايسترو,Ibrahim Nasrallah,"Nasrallah, Ibrahim",,"=""""","=""9789953875989""",0,3.49,الدار العربية للعلوم ناشرون,Paperback,248,2009,2009,,2019/08/19,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
6184001,المسرات والأوجاع,فؤاد التكرلي,"التكرلي, فؤاد",,"=""284305102X""","=""""",0,3.92,دار المدى للطباعة والنشر والتوزيع,Paperback,467,1998,1998,,2019/08/19,to-read,to-read (#131),to-read,,,,0,,,0,,,,,
6382840,حين تقطعت الأوصال,Amparo Dávila,"Dávila, Amparo",محمد إبراهيم مبروك,"=""""","=""9789774202874""",0,3.41,الهيئة المصرية العامة للكتاب,Paperback,164,2008,1959,,2019/08/19,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
6378986,أحلام وقمامة القاهرة,فوزية أسعد,"أسعد, فوزية",ديما شعيب الحسيني,"=""""","=""""",0,3.00,المشروع القومي للترجمة,,,2008,2008,,2019/08/19,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
11454870,Plotto: The Master Book of All Plots,William Wallace Cook,"Cook, William Wallace",,"=""1935639188""","=""9781935639183""",0,3.65,Tin House Books,Hardcover,438,2011,1928,,2019/08/19,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
24724564,Bats of the Republic: An Illuminated Novel,Zachary Thomas Dodson,"Dodson, Zachary Thomas",,"=""0385539835""","=""9780385539838""",0,3.51,Doubleday,Hardcover,448,2015,2015,,2019/08/19,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
2559922,Dreams,Jim Shaw,"Shaw, Jim",,"=""0964642603""","=""9780964642607""",0,4.75,Smart Art Press,Paperback,288,1995,1995,,2019/08/19,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
28665953,قصائد ضد الريح,عبد الامير جرص,"جرص, عبد الامير",,"=""""","=""""",0,3.52,,,90,,,,2019/08/14,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
34682463,الأعمال الشعرية,عبد الامير جرص,"جرص, عبد الامير",,"=""""","=""""",0,4.00,دار مخطوطات ,,256,2014,,,2019/08/14,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
38820046,21 Lessons for the 21st Century,Yuval Noah Harari,"Harari, Yuval Noah",,"=""0525512179""","=""9780525512172""",0,4.17,Random House,Hardcover,372,2018,2018,,2019/08/13,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
34871654,الأعمال الكاملة,رياض الصالح الحسين,"الحسين, رياض الصالح",,"=""""","=""""",5,4.50,منشورات المتوسط,Paperback,310,2016,2016,2019/08/12,2019/08/12,,,read,,,,1,,,0,,,,,
7569200,الأغاني,أبو الفرج الأصفهاني,"الأصفهاني, أبو الفرج",,"=""2745134256""","=""9782745134257""",0,4.13,دار الكتب العلمية,Hardcover,10960,2002,,,2019/08/05,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
6076420,الإمتاع والمؤانسة,أبو حيان التوحيدي,"التوحيدي, أبو حيان",,"=""""","=""""",0,3.98,دار سعد الدين,,672,2006,1998,,2019/08/05,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
9977697,النفق,Ernesto Sabato,"Sabato, Ernesto","عبد السلام عقيل, إرنستو ساباتو","=""""","=""""",0,4.04,الدار الوطنية الجديدة ,Paperback,152,2004,1948,,2019/08/04,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
7005264,تقرير إلى غريكو,Nikos Kazantzakis,"Kazantzakis, Nikos","ممدوح عدوان, نيكوس كازانتزاكيس","=""""","=""""",0,4.32,دار ممدوح عدوان للنشر والتوزيع,Paperback,636,2007,1961,,2019/07/24,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
5985369,عدالة وفن,Tawfiq Al-Hakim,"Al-Hakim, Tawfiq",توفيق الحكيم,"=""""","=""9770913065""",4,3.80,دار الشروق,Paperback,176,2006,,,2015/01/09,,,read,,,,1,,,0,,,,,
101438,Skunk Works: A Personal Memoir of My Years at Lockheed,Ben R. Rich,"Rich, Ben R.",Leo Janos,"=""""","=""""",0,4.42,"Back Bay Books/Little, Brown & Co. (NY)",Paperback,382,1996,1994,,2019/07/16,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
62535,The Engineer of Human Souls,Josef Škvorecký,"Škvorecký, Josef",Paul Wilson,"=""1564781992""","=""9781564781994""",0,4.16,Dalkey Archive Press,Paperback,592,2000,1977,,2019/06/23,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
38090063,عياش,أحمد مجدي همام,"همام, أحمد مجدي",,"=""""","=""""",4,3.54,Dar al Saqi,Kindle Edition,208,2017,2017,2019/06/23,2019/06/20,,,read,"علاقتي بـ أحمد تعود لثمان سنوات أو يزيد، جدعنته ظهرت وقتذاك لتشجيعي على الكتابة والقراءة، أذكر له تعريصة عابرة حين قال أن أسلوبي يشبه أسلوب مستجاب أمام كاتب آخر مغمور يعمل فنانًا تشكيليًا، وشاب آخر عرص نيك لا داعي لذكر إسمه.<br/>أطربتني وقتها التعريصة بالطبع، وانا أسلوبي لا يقرب لعمنا مستجاب ولا يليق أن نطلق عليه أسلوب من أساسه.<br/><br/>قرأت عدة فصول من عياش منذ سنوات بعيدة، كان أرسلها لي لحظة تجلي.<br/>لكن اليوم أنحني أمام هذه التحفة الفنية، شابوه والله، أحمد يتجلى في وصف حكايات وحواديت أعلم جيدًا ان على الأقل تمانين بالمئة منها حقيقي.<br/>وأحييه خصيصًا على الجملة الخالدة التي أفكر جديًا في وشمها على ظهري:<br/>""الحياة لا تخلو من البعابيص، هذه حقيقة مطلقة، وسط عالم نسبي""<br/><br/>من تألق ل تألق يا أحمد..",,,1,,,0,,,,,
42762818,المرأة المهووسة,Juan José Millás,"Millás, Juan José","خوان خوسيه مياس, Ahmad Abdulatif","=""""","=""9789779116532""",0,3.52,الهيئة المصرية العامة للكتاب,Paperback,235,2017,2014,,2019/06/23,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
23525061,رسائل إلى العائلة,Anton Chekhov,"Chekhov, Anton","أنطون تشيخوف, ياسر شعبان","=""""","=""""",0,3.20,كتاب الدوحة - وزارة الثقافة والفنون والتراث - دولة قطر,Paperback,155,2014,2014,,2019/06/22,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
32599674,مصنع الحكايات,أحمد مجدي همام,"همام, أحمد مجدي",,"=""9789948024""","=""""",0,4.10,Medad Publishing & Distribution مِداد للنشر والتوزيع,,295,2017,2017,,2019/06/20,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
7651166,المعلم ومرغريتا,Mikhail Bulgakov,"Bulgakov, Mikhail","ميخائيل بولغاكوف, يوسف حلاق","=""5050038731""","=""9785050038739""",0,4.29,دار رادوغا - موسكو,Paperback,418,1990,1967,,2019/06/12,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
17379545,أمس,Ágota Kristóf,"Kristóf, Ágota","أغوتا كريستوف, بسام حجار","=""""","=""""",0,3.80,المركز الثقافي العربي,Paperback,127,1996,1995,,2019/06/10,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
20404491,الدفتر الكبير,Ágota Kristóf,"Kristóf, Ágota","أغوتا كريستوف, محمد آيت حنا","=""""","=""""",0,4.18,منشورات الجمل,Paperback,207,2013,1986,,2019/06/10,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
25214196,الأمية,Ágota Kristóf,"Kristóf, Ágota","أغوتا كريستوف, محمد آيت حنا","=""""","=""""",0,3.97,,Paperback,112,2015,2004,,2019/06/10,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
20618849,الأخوة كارامازوف #2,Fyodor Dostoevsky,"Dostoevsky, Fyodor","سامي الدروبي, فيودور دوستويفسكي","=""""","=""""",0,4.44,المركز الثقافي العربي ,Paperback,342,2010,1879,,2019/06/10,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
36518375,نيلوفر أسود,Michel Bussi,"Bussi, Michel",محمد المزديوي,"=""""","=""9789953688596""",0,4.02,المركز الثقافي العربي,Paperback,480,2017,2011,,2019/06/10,to-read,to-read (#108),to-read,,,,0,,,0,,,,,
7468630,الطاقة الإيروسية لزوجتي,David Foenkinos,"Foenkinos, David",حسين عمر,"=""""","=""9789953683485""",0,3.34,المركز الثقافي العربي,Paperback,173,2008,2004,,2019/06/10,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
